cpu_usage,memory_usage,label,anomaly_type,packets_count,flow_bytes_per_second,flow_packets_per_second,container_cpu_usage_seconds_rate,container_memory_usage_bytes,anomaly_type_encoded,timestamp,server_name,data_center
,,1,security_attack,9.0,346215.26490913745,4830.910673150755,0.1297018489984562,60583936.0,0,2024-01-05 16:28:00,server-01,dc-paris-01
,,0,security_attack,18.0,1610.8525330431569,5.322199999041267,0.0501092241417741,57372672.0,0,2024-01-05 16:30:00,server-06,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.097058498896249,59531264.0,0,2024-01-05 16:32:00,server-04,dc-frankfurt-01
,,1,security_attack,3.0,0.0,66576.25396825396,0.0475436946902669,57106432.0,0,2024-01-05 16:34:00,server-09,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.1151547536433012,61333504.0,0,2024-01-05 16:36:00,server-08,dc-amsterdam-01
,,1,security_attack,9.0,141383.6725460552,2113.709390223417,0.1010118060124024,61173760.0,0,2024-01-05 16:38:00,server-02,dc-paris-01
,,1,security_attack,2.0,665762.5396825396,133152.50793650793,0.0283599713483723,121888768.0,0,2024-01-05 16:40:00,server-05,dc-frankfurt-01
,,1,security_attack,2.0,0.0,1.9917661587176312,0.0596974522292965,58028032.0,0,2024-01-05 16:42:00,server-02,dc-london-01
,,0,security_attack,32.0,2324.1169279553187,6.668317196679835,0.0509623681111492,59510784.0,0,2024-01-05 16:44:00,server-01,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.0950197956577304,59715584.0,0,2024-01-05 16:46:00,server-03,dc-london-01
,,0,security_attack,30.0,1946.7305383241016,6.334264224481894,0.045314806236298,111832268.8,0,2024-01-05 16:48:00,server-02,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.1446850393700889,62029824.0,0,2024-01-05 16:50:00,server-07,dc-london-01
,,1,security_attack,9.0,532806.7119645495,7965.548849968348,0.1021978328187733,62230528.0,0,2024-01-05 16:52:00,server-10,dc-paris-01
,,1,security_attack,2.0,1845493.76,335544.32,0.0406853193197268,111824896.0,0,2024-01-05 16:54:00,server-07,dc-amsterdam-01
,,1,security_attack,9.0,184537.931787176,2574.9478854024555,0.1000862052391223,59881472.0,0,2024-01-05 16:56:00,server-08,dc-amsterdam-01
,,1,security_attack,9.0,1044757.4420975964,9164.53896576839,0.0193527168732294,89149440.0,0,2024-01-05 16:58:00,server-05,dc-london-01
,,1,security_attack,9.0,1247780.484390312,5284.717345653087,0.4070672740012984,88313856.0,0,2024-01-05 17:00:00,server-09,dc-amsterdam-01
,,1,security_attack,9.0,984829.2974153622,13741.8041499818,0.1113034782608677,59719680.0,0,2024-01-05 17:02:00,server-08,dc-amsterdam-01
,,0,security_attack,1.0,0.0,0.0,0.0899568683760655,59652096.0,0,2024-01-05 17:04:00,server-07,dc-paris-01
,,1,security_attack,2.0,0.0,1.997199647158399,0.0124529977794277,116867072.0,0,2024-01-05 17:06:00,server-08,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.1130326171030809,62296064.0,0,2024-01-05 17:08:00,server-01,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.1152915842250996,59674624.0,0,2024-01-05 17:10:00,server-03,dc-paris-01
,,1,security_attack,9.0,1947519.8594950603,8287.31855104281,0.3899852193893899,87156736.0,0,2024-01-05 17:12:00,server-01,dc-amsterdam-01
,,1,security_attack,9.0,1403883.7317577547,5575.884194977843,0.3165147324072279,89153536.0,0,2024-01-05 17:14:00,server-02,dc-paris-01
,,0,security_attack,12.0,1186.9331701831884,3.923746017134507,0.0434384010771292,45760512.0,0,2024-01-05 17:16:00,server-04,dc-london-01
,,0,security_attack,24.0,2216.850216350752,7.017199313165135,0.0620764235120849,46187861.333333336,0,2024-01-05 17:18:00,server-10,dc-amsterdam-01
,,1,security_attack,9.0,241485.36801836267,3610.2463657230296,0.0901946768579872,61069312.0,0,2024-01-05 17:20:00,server-10,dc-frankfurt-01
,,0,security_attack,18.0,2053.861371526117,6.780906949279183,0.0462484084346647,57303040.0,0,2024-01-05 17:22:00,server-02,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.098890451369955,60491776.0,0,2024-01-05 17:24:00,server-01,dc-amsterdam-01
,,1,security_attack,2.0,0.0,1.995042246500189,0.0229202012940352,116912128.0,0,2024-01-05 17:26:00,server-03,dc-london-01
,,1,security_attack,9.0,71334.9250762798,1066.4689795457114,0.0962633355840663,59760640.0,0,2024-01-05 17:28:00,server-05,dc-paris-01
,,1,security_attack,2.0,0.0,1.9549271406625204,0.0496403022670021,50044928.0,0,2024-01-05 17:30:00,server-07,dc-london-01
,,1,security_attack,2.0,524288.0,95325.09090909093,0.0283599713483723,121888768.0,0,2024-01-05 17:32:00,server-01,dc-paris-01
,,1,security_attack,9.0,1885422.459765208,8057.360939167556,0.124058429527793,88178688.0,0,2024-01-05 17:34:00,server-01,dc-frankfurt-01
,,0,security_attack,22.0,1756.7554740886542,5.1001082647070985,0.0499273093026116,56817664.0,0,2024-01-05 17:36:00,server-03,dc-paris-01
,,0,security_attack,2.0,0.0,9950.899169632266,0.0075696202531628,117342208.0,0,2024-01-05 17:38:00,server-03,dc-paris-01
,,1,security_attack,9.0,464992.4510140942,6488.266758336198,0.0956600846262333,61427712.0,0,2024-01-05 17:40:00,server-09,dc-london-01
,,1,security_attack,2.0,688617.0746268657,125203.10447761194,0.0139660212421388,117774336.0,0,2024-01-05 17:42:00,server-05,dc-amsterdam-01
,,1,security_attack,9.0,67800.83800112779,1013.633790714535,0.1091971153846131,62054400.0,0,2024-01-05 17:44:00,server-08,dc-london-01
,,1,security_attack,2.0,732338.7936507936,133152.50793650793,0.0209837160322822,114460672.0,0,2024-01-05 17:46:00,server-02,dc-london-01
,,1,security_attack,9.0,2163910.954994512,8287.31855104281,0.3763177905310889,88764416.0,0,2024-01-05 17:48:00,server-03,dc-paris-01
,,1,security_attack,9.0,2025046.111019056,7818.710853355426,0.3944004264901124,88748032.0,0,2024-01-05 17:50:00,server-02,dc-frankfurt-01
,,1,security_attack,9.0,327875.7314634463,4901.796649785742,0.1091971153846131,62054400.0,0,2024-01-05 17:52:00,server-07,dc-paris-01
,,1,security_attack,9.0,1954361.35914727,8211.602349358278,0.4070672740012984,88313856.0,0,2024-01-05 17:54:00,server-05,dc-london-01
,,1,security_attack,9.0,968609.4092373792,13515.480128893663,0.1017209862741075,61997056.0,0,2024-01-05 17:56:00,server-05,dc-paris-01
,,1,security_attack,9.0,1462272.678707539,6254.968682684342,0.4070672740012984,88313856.0,0,2024-01-05 17:58:00,server-03,dc-paris-01
,,1,security_attack,2.0,0.0,1.9739048363516656,0.0229202012940352,116912128.0,0,2024-01-05 18:00:00,server-06,dc-frankfurt-01
,,1,security_attack,5.0,670414.8562248996,16844.59437751004,0.054462352968364,49899520.0,0,2024-01-05 18:02:00,server-02,dc-london-01
,,1,security_attack,9.0,102203.47865508124,1426.0950510011337,0.1064800396743333,61974528.0,0,2024-01-05 18:04:00,server-04,dc-london-01
,,0,security_attack,12.0,1707.173206617614,5.643547790471451,0.1010118060124024,61173760.0,0,2024-01-05 18:06:00,server-04,dc-amsterdam-01
,,1,security_attack,9.0,2045787.185444367,8805.39678096571,0.124058429527793,88178688.0,0,2024-01-05 18:08:00,server-07,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.1181427576601648,62050304.0,0,2024-01-05 18:10:00,server-05,dc-amsterdam-01
,,1,security_attack,9.0,265562.79007151874,3970.2078249894826,0.1021978328187733,62230528.0,0,2024-01-05 18:12:00,server-06,dc-frankfurt-01
,,1,security_attack,9.0,1855123.1433861344,7765.631763011726,0.2537845697329552,86626304.0,0,2024-01-05 18:14:00,server-02,dc-amsterdam-01
,,1,security_attack,2.0,0.0,1.98509817099288,0.0496403022670021,50044928.0,0,2024-01-05 18:16:00,server-06,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.115476520115552,59615232.0,0,2024-01-05 18:18:00,server-06,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.1192796901893316,59629568.0,0,2024-01-05 18:20:00,server-03,dc-london-01
,,1,security_attack,9.0,1583660.149292149,6072.8339768339765,0.3846768203062756,88987648.0,0,2024-01-05 18:22:00,server-02,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.1152915842250996,59674624.0,0,2024-01-05 18:24:00,server-09,dc-paris-01
,,1,security_attack,2.0,0.0,1.9588352173418608,0.0496403022670021,50044928.0,0,2024-01-05 18:26:00,server-05,dc-amsterdam-01
,,0,security_attack,1.0,0.0,0.0,0.0981375600229472,60653568.0,0,2024-01-05 18:28:00,server-06,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.0900728982951237,59301888.0,0,2024-01-05 18:30:00,server-03,dc-paris-01
,,0,security_attack,12.0,1280.4159790641763,4.221151579332449,0.0467809387724197,58283349.333333336,0,2024-01-05 18:32:00,server-02,dc-frankfurt-01
,,1,security_attack,9.0,57941.415576667125,866.2337876910368,0.0830815576781759,60923904.0,0,2024-01-05 18:34:00,server-07,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.0903299225109763,59478016.0,0,2024-01-05 18:36:00,server-05,dc-london-01
,,1,security_attack,9.0,444579.8545325528,1674.1500798296966,0.4286776913469079,89124864.0,0,2024-01-05 18:38:00,server-08,dc-amsterdam-01
,,0,security_attack,1.0,0.0,0.0,0.1297018489984562,60583936.0,0,2024-01-05 18:40:00,server-07,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.1124254484304929,62418944.0,0,2024-01-05 18:42:00,server-05,dc-paris-01
,,1,security_attack,9.0,88570.61203872597,1324.1453627052056,0.1061719777969884,61341696.0,0,2024-01-05 18:44:00,server-07,dc-amsterdam-01
,,1,security_attack,6.0,140.40931751690871,1.7088355073051769,0.0383663131581602,113741824.0,0,2024-01-05 18:46:00,server-03,dc-london-01
,,1,security_attack,9.0,1871675.78965297,8036.775814349585,0.398656442679456,87572480.0,0,2024-01-05 18:48:00,server-05,dc-london-01
,,1,security_attack,9.0,206863.10077011303,3092.6377191545143,0.097058498896249,59531264.0,0,2024-01-05 18:50:00,server-09,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.0945707695044212,59482112.0,0,2024-01-05 18:52:00,server-03,dc-amsterdam-01
,,1,security_attack,3.0,0.0,96791.63076923076,0.0475436946902669,57106432.0,0,2024-01-05 18:54:00,server-01,dc-frankfurt-01
,,1,security_attack,9.0,568943.4447949526,8505.799008562415,0.1083835957715363,60110848.0,0,2024-01-05 18:56:00,server-04,dc-london-01
,,1,security_attack,9.0,60398.780241597895,902.9717976318624,0.0987408771028738,59717632.0,0,2024-01-05 18:58:00,server-01,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.1018568738229808,59678720.0,0,2024-01-05 19:00:00,server-01,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.1097896263891603,62101504.0,0,2024-01-05 19:02:00,server-10,dc-frankfurt-01
,,1,security_attack,9.0,220348.285888821,3294.2434767431714,0.0900728982951237,59301888.0,0,2024-01-05 19:04:00,server-04,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.1446850393700889,62029824.0,0,2024-01-05 19:06:00,server-03,dc-frankfurt-01
,,1,security_attack,2.0,626015.5223880596,125203.10447761194,0.0406853193197268,111824896.0,0,2024-01-05 19:08:00,server-08,dc-amsterdam-01
,,1,security_attack,9.0,621273.3013189043,2553.177950625634,0.3165147324072279,89153536.0,0,2024-01-05 19:10:00,server-10,dc-amsterdam-01
,,1,security_attack,9.0,662258.5263157894,9240.81664626683,0.0953576429404906,61886464.0,0,2024-01-05 19:12:00,server-01,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.0824149508651993,62490624.0,0,2024-01-05 19:14:00,server-02,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.1113034782608677,59719680.0,0,2024-01-05 19:16:00,server-07,dc-amsterdam-01
,,1,security_attack,9.0,759337.233778937,3077.008151287904,0.3165147324072279,89153536.0,0,2024-01-05 19:18:00,server-08,dc-london-01
,,1,security_attack,9.0,2166744.476347376,8884.145916686279,0.2537845697329552,86626304.0,0,2024-01-05 19:20:00,server-05,dc-london-01
,,1,security_attack,2.0,1804001.720430108,18040.017204301075,0.0777736900780379,65556480.0,0,2024-01-05 19:22:00,server-10,dc-amsterdam-01
,,0,security_attack,30.0,1970.7588619834487,6.413838778423028,0.0613275553645783,109498368.0,0,2024-01-05 19:24:00,server-08,dc-amsterdam-01
,,1,security_attack,9.0,684719.3318147304,9554.223234624144,0.0899568683760655,59652096.0,0,2024-01-05 19:26:00,server-07,dc-amsterdam-01
,,1,security_attack,9.0,820541.728844404,11449.4194722475,0.099540103016919,62009344.0,0,2024-01-05 19:28:00,server-03,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.0950197956577304,59715584.0,0,2024-01-05 19:30:00,server-02,dc-amsterdam-01
,,0,security_attack,1.0,0.0,0.0,0.058622005351355,59500544.0,0,2024-01-05 19:32:00,server-04,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.1048300628298567,59727872.0,0,2024-01-05 19:34:00,server-04,dc-frankfurt-01
,,1,security_attack,9.0,719119.1068580542,10034.22009569378,0.1008194730870159,61939712.0,0,2024-01-05 19:36:00,server-02,dc-amsterdam-01
,,1,security_attack,9.0,258706.04590163936,3867.698360655738,0.0996251808757054,61382656.0,0,2024-01-05 19:38:00,server-10,dc-london-01
,,0,security_attack,5.0,18.90978786264621,1.0166552614325917,0.0654351402619299,49471488.0,0,2024-01-05 19:40:00,server-03,dc-frankfurt-01
,,1,security_attack,9.0,251165.9214164925,3754.9722470904208,0.098890451369955,60491776.0,0,2024-01-05 19:42:00,server-03,dc-amsterdam-01
,,1,security_attack,2.0,530924.5569620254,106184.91139240506,0.0283599713483723,121888768.0,0,2024-01-05 19:44:00,server-05,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.082150915857408,60160000.0,0,2024-01-05 19:46:00,server-05,dc-london-01
,,1,security_attack,2.0,0.0,1.963199464910119,0.0496403022670021,50044928.0,0,2024-01-05 19:48:00,server-06,dc-frankfurt-01
,,1,security_attack,9.0,1940438.6562569707,8420.418469774704,0.398656442679456,87572480.0,0,2024-01-05 19:50:00,server-08,dc-london-01
,,1,security_attack,2.0,0.0,1.943181578639524,0.0309712160413976,121516032.0,0,2024-01-05 19:52:00,server-04,dc-amsterdam-01
,,0,security_attack,1.0,0.0,0.0,0.1024679934447677,62224384.0,0,2024-01-05 19:54:00,server-10,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.1163397312859817,61935616.0,0,2024-01-05 19:56:00,server-09,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.1192796901893316,59629568.0,0,2024-01-05 19:58:00,server-07,dc-amsterdam-01
,,1,security_attack,9.0,36892.12775780953,551.5434382396774,0.053508352440221,60211200.0,0,2024-01-05 20:00:00,server-07,dc-london-01
,,1,security_attack,9.0,224441.8673777778,3355.4432,0.0903299225109763,59478016.0,0,2024-01-05 20:02:00,server-09,dc-london-01
,,0,security_attack,34.0,2319.06116550668,6.952480348049299,0.0509093527924334,59465728.0,0,2024-01-05 20:04:00,server-10,dc-frankfurt-01
,,1,security_attack,2.0,0.0,1.950970193112979,0.0496403022670021,50044928.0,0,2024-01-05 20:06:00,server-03,dc-frankfurt-01
,,0,security_attack,24.0,1555.3339846771664,5.049785664536254,0.0599802932913825,58810368.0,0,2024-01-05 20:08:00,server-03,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.0997332379607935,62169088.0,0,2024-01-05 20:10:00,server-03,dc-london-01
,,1,security_attack,9.0,148375.2580485932,2070.352437887347,0.0787546115148092,62091264.0,0,2024-01-05 20:12:00,server-03,dc-paris-01
,,1,security_attack,9.0,1982036.0867640548,8355.187250996016,0.0243729433272234,87740416.0,0,2024-01-05 20:14:00,server-02,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.0930176006341358,59985920.0,0,2024-01-05 20:16:00,server-04,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.1297018489984562,60583936.0,0,2024-01-05 20:18:00,server-08,dc-amsterdam-01
,,0,security_attack,1.0,0.0,0.0,0.0978420634920567,61091840.0,0,2024-01-05 20:20:00,server-10,dc-frankfurt-01
,,1,security_attack,2.0,0.0,1.9380501920466688,0.0174943381491583,116867072.0,0,2024-01-05 20:22:00,server-08,dc-paris-01
,,1,security_attack,9.0,131296.91685299776,1962.910717071395,0.119321737176101,60891136.0,0,2024-01-05 20:24:00,server-05,dc-frankfurt-01
,,0,security_attack,25.0,1510.5557683510488,5.101850068734966,0.0292392057793978,120845107.2,0,2024-01-05 20:26:00,server-09,dc-amsterdam-01
,,1,security_attack,9.0,110135.69781034632,1646.5469772310914,0.0999813744380297,60600320.0,0,2024-01-05 20:28:00,server-01,dc-paris-01
,,0,security_attack,26.0,2611.3803380951795,7.137919342985142,0.0517408668426221,60292096.0,0,2024-01-05 20:30:00,server-02,dc-amsterdam-01
,,1,security_attack,9.0,68572.34827005594,1025.167997392863,0.0999813744380297,60600320.0,0,2024-01-05 20:32:00,server-09,dc-paris-01
,,1,security_attack,9.0,2017896.5740976648,8014.593630573248,0.2537845697329552,86626304.0,0,2024-01-05 20:34:00,server-10,dc-amsterdam-01
,,1,security_attack,9.0,111232.20299559472,1662.939911894273,0.1036468005018829,60719104.0,0,2024-01-05 20:36:00,server-01,dc-frankfurt-01
,,1,security_attack,9.0,213708.93000423192,3194.984003385526,0.0953576429404906,61886464.0,0,2024-01-05 20:38:00,server-06,dc-paris-01
,,1,security_attack,9.0,669758.6228765572,2850.036693091733,0.3154055948648305,88465408.0,0,2024-01-05 20:40:00,server-06,dc-paris-01
,,0,security_attack,22.0,2390.610202878084,6.937531257527745,0.0687877391336305,128754688.0,0,2024-01-05 20:42:00,server-01,dc-paris-01
,,1,security_attack,9.0,1230812.593266606,17174.129208371247,0.0887126491028039,60362752.0,0,2024-01-05 20:44:00,server-09,dc-frankfurt-01
,,1,security_attack,2.0,762600.7272727273,152520.14545454545,0.0238383545770569,113725440.0,0,2024-01-05 20:46:00,server-05,dc-london-01
,,1,security_attack,9.0,1625749.169482847,6442.863287250384,0.4001982888776096,88457216.0,0,2024-01-05 20:48:00,server-01,dc-amsterdam-01
,,0,security_attack,1.0,0.0,0.0,0.1064800396743333,61974528.0,0,2024-01-05 20:50:00,server-09,dc-paris-01
,,1,security_attack,9.0,1775335.1147340534,7692.83391073976,0.1368871531524926,86448128.0,0,2024-01-05 20:52:00,server-10,dc-amsterdam-01
,,1,security_attack,2.0,911805.2173913044,182361.0434782609,0.0209837160322822,114460672.0,0,2024-01-05 20:54:00,server-09,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.1166838709677436,61255680.0,0,2024-01-05 20:56:00,server-08,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.0962633355840663,59760640.0,0,2024-01-05 20:58:00,server-10,dc-frankfurt-01
,,1,security_attack,3.0,0.0,111353.203539823,0.0475436946902669,57106432.0,0,2024-01-05 21:00:00,server-07,dc-frankfurt-01
,,0,security_attack,23.0,1525.5070048522225,4.654637982435808,0.0559504333467969,82018304.0,0,2024-01-05 21:02:00,server-04,dc-london-01
,,1,security_attack,2.0,0.0,1.990477342995513,0.0496403022670021,50044928.0,0,2024-01-05 21:04:00,server-09,dc-paris-01
,,1,security_attack,2.0,0.0,1.954356001567472,0.0496403022670021,50044928.0,0,2024-01-05 21:06:00,server-01,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.0996251808757054,61382656.0,0,2024-01-05 21:08:00,server-06,dc-london-01
,,1,security_attack,9.0,2051317.723461196,8418.540588760035,0.3165147324072279,89153536.0,0,2024-01-05 21:10:00,server-01,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.1297018489984562,60583936.0,0,2024-01-05 21:12:00,server-08,dc-london-01
,,1,security_attack,9.0,657430.3961117861,9173.447387606318,0.1063373074413628,61192192.0,0,2024-01-05 21:14:00,server-06,dc-london-01
,,0,security_attack,28.0,2173.417978449997,6.389050225364821,0.0678790635140045,83643596.8,0,2024-01-05 21:16:00,server-04,dc-paris-01
,,1,security_attack,9.0,1480769.150760719,6526.406639004149,0.1368871531524926,86448128.0,0,2024-01-05 21:18:00,server-08,dc-paris-01
,,0,security_attack,22.0,1710.980077080928,4.959362542263559,0.0496321808633425,61072998.4,0,2024-01-05 21:20:00,server-03,dc-frankfurt-01
,,1,security_attack,9.0,2140527.907041599,8772.655356727864,0.403632781439454,88385536.0,0,2024-01-05 21:22:00,server-10,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.1064800396743333,61974528.0,0,2024-01-05 21:24:00,server-10,dc-london-01
,,1,security_attack,9.0,412846.9716278872,1605.7142371006848,0.4199400729833085,89110528.0,0,2024-01-05 21:26:00,server-03,dc-amsterdam-01
,,0,security_attack,1.0,0.0,0.0,0.0900728982951237,59301888.0,0,2024-01-05 21:28:00,server-07,dc-london-01
,,1,security_attack,9.0,1156023.6263145022,4615.888481291269,0.4001982888776096,88457216.0,0,2024-01-05 21:30:00,server-03,dc-london-01
,,1,security_attack,9.0,949903.8202247192,13254.47191011236,0.0996251808757054,61382656.0,0,2024-01-05 21:32:00,server-05,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.1128547781929468,59600896.0,0,2024-01-05 21:34:00,server-03,dc-amsterdam-01
,,0,security_attack,1.0,0.0,0.0,0.1071538043478278,61784064.0,0,2024-01-05 21:36:00,server-01,dc-london-01
,,1,security_attack,2.0,0.0,1.942949339901391,0.0309712160413976,121516032.0,0,2024-01-05 21:38:00,server-02,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.1018568738229808,59678720.0,0,2024-01-05 21:40:00,server-02,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.0900728982951237,59301888.0,0,2024-01-05 21:42:00,server-04,dc-amsterdam-01
,,1,security_attack,5.0,57086.82689282539,1434.342384241844,0.054462352968364,49899520.0,0,2024-01-05 21:44:00,server-01,dc-amsterdam-01
,,1,security_attack,9.0,42944.60521123886,642.0289815633716,0.1207118644067779,62246912.0,0,2024-01-05 21:46:00,server-06,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.098890451369955,60491776.0,0,2024-01-05 21:48:00,server-09,dc-frankfurt-01
,,1,security_attack,9.0,2028457.269068788,8832.179691155827,0.3846768203062756,88987648.0,0,2024-01-05 21:50:00,server-03,dc-paris-01
,,1,security_attack,9.0,116363.11583293905,1623.6713837154286,0.095990743914982,61128704.0,0,2024-01-05 21:52:00,server-02,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.1163397312859817,61935616.0,0,2024-01-05 21:54:00,server-08,dc-frankfurt-01
,,1,security_attack,5.0,132213.9230159987,3321.957864723586,0.054462352968364,49899520.0,0,2024-01-05 21:56:00,server-07,dc-amsterdam-01
,,0,security_attack,1.0,0.0,0.0,0.1017209862741075,61997056.0,0,2024-01-05 21:58:00,server-02,dc-frankfurt-01
,,1,security_attack,2.0,607070.3157894737,110376.42105263156,0.0238383545770569,113725440.0,0,2024-01-05 22:00:00,server-10,dc-london-01
,,1,security_attack,9.0,598385.4035877594,2655.556524797749,0.0148619195044302,88109056.0,0,2024-01-05 22:02:00,server-07,dc-paris-01
,,1,security_attack,9.0,80030.77679873217,1196.4734072900158,0.1000862052391223,59881472.0,0,2024-01-05 22:04:00,server-09,dc-amsterdam-01
,,1,security_attack,9.0,37428.60331154297,559.5638368835328,0.053508352440221,60211200.0,0,2024-01-05 22:06:00,server-01,dc-amsterdam-01
,,1,security_attack,9.0,470683.64058988,2069.4444383531604,0.018852051835769,85184512.0,0,2024-01-05 22:08:00,server-02,dc-frankfurt-01
,,1,security_attack,9.0,171.0209560125315,2.221051376786124,0.0556273002016537,127836160.0,0,2024-01-05 22:10:00,server-04,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.0997836628766041,59860992.0,0,2024-01-05 22:12:00,server-07,dc-paris-01
,,1,security_attack,9.0,373045.5157198014,5205.286265857694,0.097058498896249,59531264.0,0,2024-01-05 22:14:00,server-02,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.1007231644018815,60551168.0,0,2024-01-05 22:16:00,server-10,dc-paris-01
,,1,security_attack,9.0,318688.75526946865,4764.449829609996,0.1446850393700889,62029824.0,0,2024-01-05 22:18:00,server-06,dc-london-01
,,1,security_attack,9.0,781592.6994078718,3287.0721003134795,0.3206496330049242,86693888.0,0,2024-01-05 22:20:00,server-08,dc-london-01
,,1,security_attack,9.0,170.75807719352412,2.2208420444244465,0.0556273002016537,127836160.0,0,2024-01-05 22:22:00,server-02,dc-paris-01
,,0,security_attack,1.0,0.0,0.0,0.0860115417855376,59580416.0,0,2024-01-05 22:24:00,server-01,dc-frankfurt-01
,,1,security_attack,9.0,151024.04497876667,2257.8345594832226,0.098890451369955,60491776.0,0,2024-01-05 22:26:00,server-01,dc-paris-01
,,1,security_attack,9.0,610820.9708737864,8523.08331451795,0.119321737176101,60891136.0,0,2024-01-05 22:28:00,server-02,dc-amsterdam-01
,,1,security_attack,9.0,1523527.9101123596,6627.23595505618,0.0148619195044302,88109056.0,0,2024-01-05 22:30:00,server-06,dc-london-01
,,1,security_attack,2.0,688617.0746268657,125203.10447761194,0.020181294042281,121778176.0,0,2024-01-05 22:32:00,server-02,dc-paris-01
,,1,security_attack,9.0,1993780.6405754176,7985.770255976306,0.3944004264901124,88748032.0,0,2024-01-05 22:34:00,server-04,dc-paris-01
,,1,security_attack,9.0,192645.87908566545,2688.0820337534715,0.0887126491028039,60362752.0,0,2024-01-05 22:36:00,server-06,dc-london-01
,,1,security_attack,2.0,0.0,1.9779088218997205,0.0596974522292965,58028032.0,0,2024-01-05 22:38:00,server-07,dc-london-01
,,1,security_attack,9.0,1458829.6731016731,6072.8339768339765,0.3206496330049242,86693888.0,0,2024-01-05 22:40:00,server-05,dc-paris-01
,,1,security_attack,9.0,1163628.947083088,4448.8787271655865,0.4199400729833085,89110528.0,0,2024-01-05 22:42:00,server-10,dc-frankfurt-01
,,1,security_attack,2.0,0.0,1.9682581544341844,0.0549670938690682,127746048.0,0,2024-01-05 22:44:00,server-04,dc-frankfurt-01
,,1,security_attack,6.0,492.6058499259111,5.9952030416946585,0.0238383545770569,113725440.0,0,2024-01-05 22:46:00,server-09,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.051843497428361,49582080.0,0,2024-01-05 22:48:00,server-09,dc-paris-01
,,1,security_attack,9.0,99502.32534678436,1487.5762925598992,0.0962937456078648,60706816.0,0,2024-01-05 22:50:00,server-04,dc-amsterdam-01
,,0,security_attack,1.0,0.0,0.0,0.0903299225109763,59478016.0,0,2024-01-05 22:52:00,server-01,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.0997836628766041,59860992.0,0,2024-01-05 22:54:00,server-03,dc-london-01
,,0,security_attack,1.0,0.0,0.0,0.1140362063441211,59600896.0,0,2024-01-05 22:56:00,server-01,dc-frankfurt-01
,,0,security_attack,1.0,0.0,0.0,0.0945707695044212,59482112.0,0,2024-01-05 22:58:00,server-01,dc-frankfurt-01
,,1,security_attack,9.0,605604.0550841563,2625.4511058561693,0.1357867968938986,88825856.0,0,2024-01-05 23:00:00,server-03,dc-frankfurt-01
,,1,security_attack,9.0,100279.22656226651,376.0470996084994,0.4512775818640018,89182208.0,0,2024-01-05 23:02:00,server-07,dc-amsterdam-01
,,1,security_attack,9.0,2099386.3405071385,8043.625825697848,0.3846768203062756,88987648.0,0,2024-01-05 23:04:00,server-01,dc-amsterdam-01
